date,time,frequency,stock,ma,price,description
20190104,11:30:00,5,603466,15.044166666666666,15.14,cross above
20190104,11:30:00,5,600900,15.431500000000003,15.46,cross above
20190104,11:30:00,5,603177,9.25616666666667,9.3,cross above
20190104,11:30:00,5,600785,16.315833333333337,16.56,cross above
20190104,11:30:00,5,603716,17.27533333333333,17.32,cross above
20190104,11:30:00,5,600787,4.931166666666667,4.99,cross above
20190104,11:30:00,5,603966,8.602499999999996,8.7,cross above
20190104,11:30:00,5,601992,3.3003333333333345,3.34,cross above
20190104,11:30:00,5,600789,7.448666666666666,7.53,cross above
20190104,11:30:00,5,603968,12.540500000000002,12.66,cross above
20190104,11:30:00,5,603718,11.405666666666667,11.42,cross above
20190104,11:30:00,5,601238,10.273999999999996,10.32,cross above
20190104,11:30:00,5,603722,21.507833333333338,21.65,cross above
20190104,11:30:00,5,603501,28.846166666666672,28.96,cross above
20190104,11:30:00,5,603505,12.506333333333329,12.63,cross above
20190104,11:30:00,5,603977,6.972833333333336,7.01,cross above
20190104,11:30:00,5,601311,8.609833333333333,8.73,cross above
20190104,11:30:00,5,600929,8.111000000000002,8.14,cross above
20190104,11:30:00,5,603727,12.161833333333337,12.26,cross above
20190104,11:30:00,5,603978,19.160333333333327,19.45,cross above
20190104,11:30:00,5,603188,7.363166666666663,7.41,cross above
20190104,11:30:00,5,603728,12.354333333333336,12.38,cross above
20190104,11:30:00,5,600796,5.17183333333333,5.21,cross above
20190104,11:30:00,5,600936,3.7216666666666653,3.76,cross above
20190104,11:30:00,5,603729,15.470833333333328,15.55,cross above
20190104,11:30:00,5,603986,59.8795,60.63,cross above
20190104,11:30:00,5,603737,35.279833333333336,35.36,cross above
20190104,11:30:00,5,603007,7.977333333333331,8.05,cross above
20190104,11:30:00,5,600801,16.032333333333334,16.05,cross above
20190104,11:30:00,5,600960,3.5098333333333334,3.55,cross above
20190104,11:30:00,5,603520,25.70966666666667,25.86,cross above
20190104,11:30:00,5,600803,9.988333333333337,10.0,cross above
20190104,11:30:00,5,601360,20.266999999999996,20.38,cross above
20190104,11:30:00,5,603009,5.835833333333332,5.91,cross above
20190104,11:30:00,5,603991,18.1505,18.24,cross above
20190104,11:30:00,5,603208,26.303833333333326,26.53,cross above
20190104,11:30:00,5,603533,17.913999999999994,18.08,cross above
20190104,11:30:00,5,603767,6.775166666666668,6.89,cross above
20190104,11:30:00,5,601369,5.7688333333333315,5.82,cross above
20190104,11:30:00,5,603996,7.566166666666665,7.65,cross above
20190104,11:30:00,5,603218,16.634333333333338,16.7,cross above
20190104,11:30:00,5,603776,18.980499999999996,19.12,cross above
20190104,11:30:00,5,603013,17.448333333333334,17.58,cross above
20190104,11:30:00,5,603997,7.857499999999998,7.93,cross above
20190104,11:30:00,5,600969,5.890666666666665,5.94,cross above
20190104,11:30:00,5,603538,18.48,18.76,cross above
20190104,11:30:00,5,603223,10.383166666666664,10.44,cross above
20190104,11:30:00,5,603556,13.220666666666675,13.38,cross above
20190104,11:30:00,5,603225,18.709999999999997,18.99,cross above
20190104,11:30:00,5,603787,9.41333333333333,9.45,cross above
20190104,11:30:00,5,603557,7.4018333333333315,7.46,cross above
20190104,11:30:00,5,603019,35.70333333333334,35.91,cross above
20190104,11:30:00,5,603789,12.363000000000005,12.39,cross above
20190104,11:30:00,5,603228,49.48200000000001,49.8,cross above
20190104,11:30:00,5,603797,12.066333333333338,12.1,cross above
20190104,11:30:00,5,603233,38.50183333333334,38.76,cross above
20190104,11:30:00,5,603569,11.0485,11.18,cross above
20190104,11:30:00,5,603801,23.25999999999999,23.73,cross above
20190104,11:30:00,5,603578,18.500500000000002,18.6,cross above
